Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
3919,172.217.9.227-10.42.0.211-443-38821-6,10.42.0.211,38821,172.217.9.227,443.0,6.0,15/06/2017 12:09:56,17963029,7,7,504.0,4744.0,291.0,0.0,72.0,125.00799974401636,1418.0,0.0,677.7142857142857,700.2317983557812,292.1556269825095,0.7793785780783409,1381771.4615384615,4878260.765384381,17616380.0,6.0,17963029.0,2993838.1666666665,7163973.299269768,17616380.0,361.0,306904.0,51150.66666666666,106429.80556153745,265946.0,6.0,0.0,0.0,0,0,232,232,0.3896892890391704,0.3896892890391704,0.0,1418.0,349.8666666666666,563.8498871491377,317926.69523809524,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,374.8571428571428,72.0,677.7142857142857,232.0,0,0.0,0.0,0.0,0.0,0.0,7.0,504.0,7.0,4744.0,65535.0,349.0,2.0,32.0,346649.0,0.0,346649.0,346649.0,17616380.0,0.0,17616380.0,17616380.0,Android_Adware
2307,10.42.0.211-108.168.176.241-60165-5222-6,10.42.0.211,60165,108.168.176.241,5222.0,6.0,13/06/2017 06:55:17,99731292,40,34,1259.0,733.0,332.0,0.0,31.47500000000001,69.55830887344325,67.0,0.0,21.558823529411764,26.014204949989068,19.97367085147157,0.741993796691213,1366182.082191781,5119125.842850884,35946682.0,71.0,99658159.0,2555337.4102564105,6839207.376905855,36019528.0,126.0,99646445.0,3019589.2424242427,7378886.167382911,36019234.0,71.0,1.0,0.0,0,0,1280,1088,0.4010777279411962,0.3409160687500168,0.0,332.0,27.386666666666663,53.78256859508185,2892.5646846846844,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,27.75675675675676,31.475,21.558823529411764,1280.0,0,0.0,0.0,0.0,0.0,0.0,40.0,1259.0,34.0,733.0,514.0,514.0,26.0,32.0,1882453.6,1552744.5069963378,3201876.0,126679.0,17191242.8,11407552.82847867,35946682.0,5669379.0,Android_Adware
2749,10.42.0.151-123.125.115.164-58494-443-6,10.42.0.151,58494,123.125.115.164,443.0,6.0,15/06/2017 02:24:14,1586248,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2608368930961615,1586248.0,0.0,1586248.0,1586248.0,1586248.0,1586248.0,0.0,1586248.0,1586248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,1.2608368930961615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1552.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2129,10.42.0.211-10.42.0.1-14123-53-17,10.42.0.211,14123,10.42.0.1,53.0,17.0,15/06/2017 04:57:24,60568,1,1,32.0,95.0,32.0,32.0,32.0,0.0,95.0,95.0,95.0,0.0,2096.8168009509973,33.020737022850355,60568.0,0.0,60568.0,60568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,16.510368511425177,16.510368511425177,32.0,95.0,53.0,36.37306695894642,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,79.5,32.0,95.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,95.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
482,173.241.242.143-10.42.0.211-443-53520-6,10.42.0.211,53520,173.241.242.143,443.0,6.0,15/06/2017 02:01:57,953709,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,32.50467385753935,2.0970757327444742,953709.0,0.0,953709.0,953709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,20,1.0485378663722371,1.0485378663722371,0.0,31.0,10.333333333333334,17.8978583448784,320.33333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,15.5,0.0,31.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,0.0,64.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
4694,202.77.129.150-10.42.0.211-443-57653-6,202.77.129.150,443,10.42.0.211,57653.0,6.0,15/06/2017 02:29:23,166074,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.042824283150884,166074.0,0.0,166074.0,166074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,20,6.021412141575443,6.021412141575443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,115.0,1369.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
5019,10.42.0.211-10.42.0.1-43945-53-17,10.42.0.211,43945,10.42.0.1,53.0,17.0,15/06/2017 02:19:30,31656,1,1,30.0,140.0,30.0,30.0,30.0,0.0,140.0,140.0,140.0,0.0,5370.229972201163,63.179176143543096,31656.0,0.0,31656.0,31656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,31.589588071771548,31.589588071771548,30.0,140.0,66.66666666666666,63.50852961085883,4033.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,100.0,30.0,140.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,140.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
248,180.149.134.221-10.42.0.211-80-39667-6,10.42.0.211,39667,180.149.134.221,80.0,6.0,13/06/2017 06:20:08,319006,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.269474555337517,319006.0,0.0,319006.0,319006.0,319006.0,319006.0,0.0,319006.0,319006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,6.269474555337517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1386.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
1400,10.42.0.211-104.192.108.27-50879-80-6,10.42.0.211,50879,104.192.108.27,80.0,6.0,14/06/2017 05:02:00,700634,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8545574436867183,700634.0,0.0,700634.0,700634.0,700634.0,700634.0,0.0,700634.0,700634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64,0,2.8545574436867183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1389.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
1551,10.42.0.151-119.146.74.48-59184-80-6,10.42.0.151,59184,119.146.74.48,80.0,6.0,14/06/2017 03:36:36,20016481,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996706513997141,2859497.285714286,7336310.939636799,19495519.0,2082.0,20016481.0,5004120.25,9661100.272881877,19495519.0,130783.0,229360.0,114680.0,20456.59917972682,129145.0,100215.0,0.0,0.0,0,0,144,96,0.2497941571248213,0.1498764942748927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,144.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,65535.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2701,10.42.0.211-23.194.108.228-35821-80-6,23.194.108.228,80,10.42.0.211,35821.0,6.0,14/06/2017 11:54:34,5858826,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120479768472387,2929413.0,4045734.0759758297,5790179.0,68647.0,0.0,0.0,0.0,0.0,0.0,5790179.0,5790179.0,0.0,5790179.0,5790179.0,0.0,0.0,0,0,32,76,0.1706826589490795,0.3413653178981591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,2.0,0.0,0.0,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,945.0,1550.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2241,10.42.0.151-119.146.74.48-49176-80-6,10.42.0.151,49176,119.146.74.48,80.0,6.0,14/06/2017 07:54:40,27611948,113,113,3265.0,140746.0,1182.0,0.0,28.893805309734525,177.01631093287185,1340.0,0.0,1245.5398230088497,327.59478005277424,5215.53205880295,8.184862581951842,122719.76888888892,1154130.8987233716,16966282.0,3.0,10645666.0,95050.58928571428,343006.20586113766,2014522.0,6.0,27350782.0,244203.41071428568,1646873.397683801,17071346.0,3.0,0.0,0.0,0,0,2364,2296,4.092431290975921,4.092431290975921,0.0,1340.0,634.4096916299562,663.7459427693889,440558.6765428248,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,637.2168141592921,28.89380530973452,1245.5398230088497,2364.0,0,0.0,0.0,0.0,0.0,0.0,113.0,3265.0,113.0,140746.0,65535.0,4823.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
3270,10.42.0.151-10.42.0.1-61654-53-17,10.42.0.151,61654,10.42.0.1,53.0,17.0,15/06/2017 05:33:04,528760,1,1,30.0,86.0,30.0,30.0,30.0,0.0,86.0,86.0,86.0,0.0,219.38119373628868,3.782434374763598,528760.0,0.0,528760.0,528760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,32,1.891217187381799,1.891217187381799,30.0,86.0,48.66666666666667,32.331615074619044,1045.3333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,73.0,30.0,86.0,40.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,86.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2401,10.42.0.211-103.235.47.88-52601-80-6,10.42.0.211,52601,103.235.47.88,80.0,6.0,14/06/2017 05:51:39,15715357,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272640513352639,15715357.0,0.0,15715357.0,15715357.0,15715357.0,15715357.0,0.0,15715357.0,15715357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,0.1272640513352639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1386.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
4576,10.42.0.211-10.42.0.1-25036-53-17,10.42.0.211,25036,10.42.0.1,53.0,17.0,15/06/2017 11:46:19,95544,1,1,30.0,66.0,30.0,30.0,30.0,0.0,66.0,66.0,66.0,0.0,1004.772670183371,20.93276396215356,95544.0,0.0,95544.0,95544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,40,10.46638198107678,10.46638198107678,30.0,66.0,42.0,20.784609690826528,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,63.0,30.0,66.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,66.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
3320,10.42.0.211-10.42.0.1-19060-53-17,10.42.0.211,19060,10.42.0.1,53.0,17.0,14/06/2017 08:03:10,61088,1,1,29.0,93.0,29.0,29.0,29.0,0.0,93.0,93.0,93.0,0.0,1997.1189104243056,32.73965426925091,61088.0,0.0,61088.0,61088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,16.369827134625456,16.369827134625456,29.0,93.0,50.33333333333333,36.95041722813605,1365.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,75.5,29.0,93.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,93.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
5720,10.42.0.211-10.42.0.1-22344-53-17,10.42.0.211,22344,10.42.0.1,53.0,17.0,15/06/2017 04:04:39,301699,1,1,35.0,135.0,35.0,35.0,35.0,0.0,135.0,135.0,135.0,0.0,563.4755169887868,6.629123729279845,301699.0,0.0,301699.0,301699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,3.314561864639922,3.314561864639922,35.0,135.0,68.33333333333334,57.735026918962575,3333.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,102.5,35.0,135.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,135.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
3235,10.42.0.211-23.46.19.111-39177-443-6,10.42.0.211,39177,23.46.19.111,443.0,6.0,14/06/2017 08:05:16,136,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14705.882352941177,136.0,0.0,136.0,136.0,136.0,136.0,0.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,14705.882352941177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2626,10.42.0.151-10.42.0.1-15593-53-17,10.42.0.151,15593,10.42.0.1,53.0,17.0,14/06/2017 02:22:15,48062,1,1,32.0,110.0,32.0,32.0,32.0,0.0,110.0,110.0,110.0,0.0,2954.5170821022843,41.61291664932795,48062.0,0.0,48062.0,48062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,20.80645832466397,20.80645832466397,32.0,110.0,58.0,45.033320996790806,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,87.0,32.0,110.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,110.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
152,203.205.191.22-10.42.0.151-443-37773-6,10.42.0.151,37773,203.205.191.22,443.0,6.0,14/06/2017 04:06:02,15258446,20,21,1394.0,18493.0,870.0,0.0,69.70000000000002,205.61822057293207,1448.0,0.0,880.6190476190478,690.6654382688101,1303.343735004207,2.687036412489188,381461.15,2340093.681751055,14810561.0,1.0,447853.0,23571.2105263158,45110.959070790654,129362.0,2.0,15170715.0,758535.75,3308579.988987864,14813929.0,1.0,0.0,0.0,0,0,648,680,1.310749469506921,1.376286942982267,0.0,1448.0,473.5,649.7584635659698,422186.0609756096,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,485.0487804878049,69.7,880.6190476190476,648.0,0,0.0,0.0,0.0,0.0,0.0,20.0,1394.0,21.0,18493.0,65535.0,144.0,3.0,32.0,447853.0,0.0,447853.0,447853.0,14810561.0,0.0,14810561.0,14810561.0,Android_Adware
134,10.42.0.211-125.39.240.46-36565-80-6,10.42.0.211,36565,125.39.240.46,80.0,6.0,15/06/2017 01:54:10,8129311,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460233099705498,8129311.0,0.0,8129311.0,8129311.0,8129311.0,8129311.0,0.0,8129311.0,8129311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,0.2460233099705498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1386.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
4646,10.42.0.211-10.42.0.1-16375-53-17,10.42.0.211,16375,10.42.0.1,53.0,17.0,15/06/2017 02:29:10,31553,1,1,37.0,279.0,37.0,37.0,37.0,0.0,279.0,279.0,279.0,0.0,10014.89557252876,63.38541501600482,31553.0,0.0,31553.0,31553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,31.69270750800241,31.69270750800241,37.0,279.0,117.66666666666669,139.71876514388944,19521.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,176.5,37.0,279.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,279.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
1527,10.42.0.211-64.71.142.110-39778-443-6,10.42.0.211,39778,64.71.142.110,443.0,6.0,15/06/2017 04:55:41,65110630,31,41,1358.0,42362.0,397.0,0.0,43.80645161290324,100.24617011964057,1460.0,0.0,1033.219512195122,631.9794898647867,671.4725383551042,1.1058102187000802,917051.1267605632,7118386.946661136,59963690.0,1.0,5146934.0,171564.46666666667,601962.4203322476,2995269.0,1.0,65038756.0,1625968.9,9481444.255702527,60000203.0,2.0,0.0,0.0,0,0,640,832,0.4761127330514234,0.6296974856486568,0.0,1460.0,598.9041095890414,686.3960665109945,471139.5601217656,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,607.2222222222222,43.80645161290322,1033.219512195122,640.0,0,0.0,0.0,0.0,0.0,0.0,31.0,1358.0,41.0,42362.0,65535.0,37.0,8.0,20.0,5146934.0,0.0,5146934.0,5146934.0,59963690.0,0.0,59963690.0,59963690.0,Android_Adware
2434,10.42.0.211-10.42.0.1-16688-53-17,10.42.0.211,16688,10.42.0.1,53.0,17.0,15/06/2017 06:47:17,1249,1,1,38.0,38.0,38.0,38.0,38.0,0.0,38.0,38.0,38.0,0.0,60848.678943154526,1601.281024819856,1249.0,0.0,1249.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44,44,800.640512409928,800.640512409928,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,57.0,38.0,38.0,44.0,0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,38.0,-1.0,-1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2343,10.42.0.211-125.39.240.46-57447-80-6,10.42.0.211,57447,125.39.240.46,80.0,6.0,14/06/2017 08:28:29,10616344,4,4,441.0,295.0,441.0,0.0,110.25,220.5,295.0,0.0,73.75,147.5,69.32706777399075,0.7535550844998994,1516620.5714285714,3741315.807658577,9996800.0,391.0,619544.0,206514.6666666667,182953.08490521097,349659.0,391.0,10351002.0,3450334.0,5672728.46216783,9999622.0,75849.0,0.0,0.0,0,0,100,92,0.3767775422499497,0.3767775422499497,0.0,441.0,81.77777777777777,166.32707069038537,27664.69444444445,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,92.0,110.25,73.75,100.0,0,0.0,0.0,0.0,0.0,0.0,4.0,441.0,4.0,295.0,65535.0,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
14114,10.42.0.211-10.42.0.1-35128-53-17,10.42.0.211,35128,10.42.0.1,53.0,17.0,15/06/2017 04:41:39,49973,1,1,34.0,50.0,34.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,1680.9076901526826,40.021611670301965,49973.0,0.0,49973.0,49973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,40,20.010805835150983,20.010805835150983,34.0,50.0,39.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,59.0,34.0,50.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,50.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
1669,182.22.65.137-10.42.0.211-443-43199-6,10.42.0.211,43199,182.22.65.137,443.0,6.0,15/06/2017 01:04:49,3946191,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7602267604381036,1973095.5,2718114.931347183,3895093.0,51098.0,3946191.0,1973095.5,2718114.931347183,3895093.0,51098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96,0,0.7602267604381036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,96.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1595.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
1098,10.42.0.151-96.6.164.184-48568-443-6,10.42.0.151,48568,96.6.164.184,443.0,6.0,14/06/2017 06:45:03,59338369,180,307,2955.0,353819.0,297.0,0.0,16.416666666666675,43.17016803095893,1448.0,0.0,1152.504885993485,509.3073495280024,6012.534655275072,8.207168619683497,122095.40946502064,2424990.943562544,53317116.0,0.0,59338369.0,331499.2681564246,3994256.601153304,53317116.0,3.0,59303557.0,193802.47385620928,3060824.8648065994,53404214.0,2.0,0.0,0.0,0,0,5768,9832,3.0334504138460563,5.1737182058374405,0.0,1448.0,731.0942622950819,682.276906793725,465501.7775440132,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,732.5954825462012,16.416666666666668,1152.5048859934852,5768.0,0,0.0,0.0,0.0,0.0,0.0,180.0,2955.0,307.0,353819.0,65535.0,972.0,28.0,32.0,5939840.0,0.0,5939840.0,5939840.0,53317116.0,0.0,53317116.0,53317116.0,Android_Adware
1757,10.42.0.211-52.84.40.53-41551-443-6,10.42.0.211,41551,52.84.40.53,443.0,6.0,15/06/2017 04:59:37,3,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,10333333.333333334,666666.6666666666,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,32,32,333333.3333333333,333333.3333333333,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,31.0,31.0,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,122.0,122.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
668,10.42.0.151-58.215.168.151-33391-80-6,10.42.0.151,33391,58.215.168.151,80.0,6.0,14/06/2017 02:10:10,1732563,4,4,498.0,1027.0,498.0,0.0,124.5,249.0,1027.0,0.0,256.75,513.5,880.1988729991348,4.6174367108151335,247509.0,364388.88386173366,994290.0,1897.0,738273.0,246091.0,181898.7081290024,357481.0,36184.0,1389852.0,463284.0,499797.2071020405,998886.0,9351.0,0.0,0.0,0,0,136,136,2.3087183554075668,2.3087183554075668,0.0,1027.0,169.44444444444446,361.3049650610655,130541.27777777778,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,190.625,124.5,256.75,136.0,0,0.0,0.0,0.0,0.0,0.0,4.0,498.0,4.0,1027.0,65535.0,14.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2041,219.142.78.162-10.42.0.151-80-41279-6,10.42.0.151,41279,219.142.78.162,80.0,6.0,14/06/2017 07:54:40,518496,3,3,720.0,317.0,720.0,0.0,240.0,415.69219381653056,317.0,0.0,105.66666666666669,183.02003533311137,2000.0154292414984,11.571931123865951,103699.2,137658.48700207335,254984.0,1828.0,260963.0,130481.5,181943.52454676697,259135.0,1828.0,264500.0,132250.0,183424.9132533528,261951.0,2549.0,0.0,0.0,0,0,80,72,5.785965561932976,5.785965561932976,0.0,720.0,148.14285714285714,278.4674897670155,77544.14285714286,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,172.83333333333334,240.0,105.66666666666669,80.0,0,0.0,0.0,0.0,0.0,0.0,3.0,720.0,3.0,317.0,65535.0,126.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
2732,182.22.31.124-10.42.0.211-443-49598-6,182.22.31.124,443,10.42.0.211,49598.0,6.0,15/06/2017 01:03:03,1817,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.715465052284,1817.0,0.0,1817.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,550.357732526142,550.357732526142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,1386.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Adware
